id,weighting,tenure_type,region
20220026086,766.5678837710951,housing association,Yorkshire and the Humber
20220026089,518.169617704269,housing association,East
20220026090,928.9972063722794,local authority,South East
20220026095,1813.7621760949362,owner occupied,East Midlands
20220026096,2389.480337542901,private rented,South East
20220026099,1301.9840853504638,local authority,West Midlands
20220026100,5439.5535583744995,owner occupied,West Midlands
20220026101,565.198285893928,owner occupied,East Midlands
20220026103,4445.382894214979,owner occupied,East
20220026110,2685.63787208669,owner occupied,South East
20220026111,2509.4542330233735,owner occupied,North West
20220026112,1990.2339363447852,private rented,North East
20220026118,925.4240598267339,housing association,West Midlands
20220026120,3188.1464119812595,private rented,South West
20220026121,1351.2861531924855,owner occupied,West Midlands
20220026123,785.9445585305978,owner occupied,London
20220026124,1434.0637833513556,private rented,East
20220026125,834.9122229763483,private rented,Yorkshire and the Humber
20220026127,1138.2772987132605,housing association,North West
20220026128,2381.6954629590314,owner occupied,South West
20220026137,1973.8106468999881,private rented,London
20220026142,1665.4708529205047,local authority,West Midlands
20220026144,1467.5240876223047,owner occupied,North West
20220026145,6042.61213501176,owner occupied,East
20220026147,4045.3535242573944,owner occupied,South East
20220026148,3325.3510407106,owner occupied,South East
20220026154,2719.383049112486,owner occupied,South East
20220026155,4490.101926244122,local authority,South West
20220026157,1131.8530675382196,private rented,North East
20220026164,1373.344433913837,owner occupied,South West
20220026166,5522.099431772346,owner occupied,South East
20220026171,5350.982882709716,owner occupied,North West
20220026173,2978.6686730184597,owner occupied,East Midlands
20220026187,474.36648188538027,owner occupied,North West
20220026190,6053.9794415238375,owner occupied,East
20220026191,2141.7323846565746,owner occupied,North West
20220026193,2040.7181687221998,housing association,East Midlands
20220026195,1349.2440048758604,housing association,East Midlands
20220026198,7659.473088029729,owner occupied,London
20220026206,5608.518108522811,owner occupied,East
20220026210,1101.3261286066238,housing association,North West
20220026219,1606.9690481007622,owner occupied,West Midlands
20220026220,1999.082934997104,owner occupied,Yorkshire and the Humber
20220026223,1266.077272510454,local authority,South East
20220026224,3409.6701866734015,owner occupied,South West
20220026225,1731.0377489888033,owner occupied,South West
20220026234,750.1412847625921,private rented,East
20220026236,4171.875564136227,owner occupied,North West
20220026241,1987.9138400524962,owner occupied,East
20220026244,7832.397352827613,owner occupied,West Midlands
20220026247,1468.249806545455,local authority,East Midlands
20220026248,2498.384713007334,private rented,South East
20220026256,1122.1986083502798,private rented,Yorkshire and the Humber
20220026261,1793.9987280605546,local authority,East Midlands
20220026262,1919.1555270318113,private rented,East Midlands
20220026263,1763.4416708513545,owner occupied,South East
20220026265,2709.2774664542553,private rented,West Midlands
20220026269,1824.8469050588822,owner occupied,East
20220026280,3908.63559240323,owner occupied,Yorkshire and the Humber
20220026289,11315.810968893788,owner occupied,East Midlands
20220026290,1037.1853048407959,housing association,North West
20220026297,4005.242295832816,owner occupied,North West
20220026306,4846.623069616823,owner occupied,East Midlands
20220026309,1519.736292117628,owner occupied,South West
20220026312,9335.703410680106,private rented,Yorkshire and the Humber
20220026313,2153.011673447335,owner occupied,South East
20220026317,857.7095467929121,owner occupied,North West
20220026319,704.9042353841544,local authority,Yorkshire and the Humber
20220026322,1575.035119972381,local authority,London
20220026326,2293.595285585948,housing association,West Midlands
20220026327,1307.022137132139,owner occupied,South West
20220026329,546.9956994111365,local authority,West Midlands
20220026331,1235.2247880607163,private rented,London
20220026332,1868.9907373845372,owner occupied,South West
20220026333,2306.5502309589897,owner occupied,London
20220026334,2789.4068026825166,owner occupied,South East
20220026336,2852.8565199122772,owner occupied,South East
20220026339,3476.357728178421,private rented,London
20220026343,6096.644820560729,owner occupied,North West
20220026347,808.8242146254731,owner occupied,Yorkshire and the Humber
20220026352,7071.458027079522,owner occupied,West Midlands
20220026354,3610.206059848113,owner occupied,South West
20220026359,3817.1169763784883,owner occupied,North West
20220026366,2035.5972545626983,owner occupied,East
20220026368,1546.120615574317,owner occupied,South West
20220026369,3027.2489748880375,owner occupied,West Midlands
20220026372,1421.7970890270524,owner occupied,Yorkshire and the Humber
20220026373,3071.120783223895,owner occupied,North West
20220026378,10877.873943009949,owner occupied,North West
20220026383,1923.83095074881,owner occupied,East
20220026396,2621.162070872266,owner occupied,North West
20220026397,4091.764498410978,owner occupied,West Midlands
20220026406,671.9532298130001,housing association,South West
20220026412,2111.551998509677,owner occupied,East Midlands
20220026413,1005.1214474119882,housing association,North West
20220026415,711.5713946923684,private rented,North West
20220026416,3887.996987430124,owner occupied,London
20220026420,1188.9725958778336,local authority,South West
20220026423,2099.2196638747087,private rented,East
20220026425,1362.9376992804825,owner occupied,London
20220026430,2018.2293771178452,owner occupied,East Midlands
20220026431,1476.5943713241245,owner occupied,South East
20220026433,658.0789105113366,private rented,East Midlands
20220026436,2118.463617227523,owner occupied,East Midlands
20220026438,863.2155201603383,housing association,South East
20220026439,1722.4576093693147,owner occupied,South West
20220026443,300.87729422230996,owner occupied,South West
20220026448,3627.0407030285273,owner occupied,South West
20220026449,1245.2761608130586,owner occupied,East
20220026450,5399.525628158292,owner occupied,London
20220026451,1882.4708889321093,private rented,North West
20220026452,1394.461085130204,owner occupied,East Midlands
20220026454,2781.096350668856,local authority,Yorkshire and the Humber
20220026455,1865.132064254149,owner occupied,Yorkshire and the Humber
20220026457,1216.725783828826,housing association,West Midlands
20220026461,2110.2913590428093,owner occupied,East
20220026471,1093.12250676079,housing association,North West
20220026473,1210.8134782013633,owner occupied,Yorkshire and the Humber
20220026476,4429.975273187548,owner occupied,South East
20220026478,842.0570074655218,housing association,London
20220026479,533.6156058425872,housing association,London
20220026484,2631.8379696407246,owner occupied,South East
20220026485,1492.928924335261,private rented,East
20220026486,1854.4544794015633,owner occupied,South East
20220026488,2961.8780707703986,local authority,North West
20220026490,704.5354694375732,housing association,South West
20220026494,3080.7324248285295,private rented,South East
20220026495,452.229583918983,owner occupied,West Midlands
20220026497,1375.969085589516,housing association,South East
20220026499,4716.961508911734,private rented,South East
20220026506,5551.240773236576,owner occupied,East Midlands
20220026513,9148.557118892115,owner occupied,South West
20220026514,4011.6331226288194,owner occupied,London
20220026517,849.5819453765242,housing association,West Midlands
20220026522,746.4112145872473,owner occupied,Yorkshire and the Humber
20220026523,1665.4001758105182,owner occupied,London
20220026529,1036.1455594477043,private rented,North West
20220026530,2094.9845143436496,owner occupied,East Midlands
20220026536,1676.0416939512786,owner occupied,London
20220026538,219.61697731903325,owner occupied,South West
20220026539,1484.2674159219675,housing association,North West
20220026546,812.0407590639176,housing association,North West
20220026562,1924.0454868582606,owner occupied,North West
20220026566,2961.417982580596,owner occupied,South East
20220026567,2066.542383280542,housing association,East
20220026572,2357.8721651875735,owner occupied,East Midlands
20220026573,913.7499576824466,housing association,North West
20220026579,15586.060917776105,owner occupied,East Midlands
20220026580,2474.350875047924,owner occupied,South East
20220026583,2767.0086568662255,private rented,East Midlands
20220026584,2580.8394755285444,owner occupied,North West
20220026585,3046.125605351675,owner occupied,South East
20220026587,1571.7575555478836,private rented,East
20220026591,974.291121311306,owner occupied,West Midlands
20220026594,1524.2271284806811,local authority,London
20220026595,906.1238242056976,owner occupied,North West
20220026600,2737.081137076306,local authority,West Midlands
20220026610,1200.2495291410005,private rented,South East
20220026616,882.5857476513916,owner occupied,London
20220026618,2664.9787209022597,local authority,West Midlands
20220026621,5713.337369916649,owner occupied,East
20220026623,521.4959590559625,private rented,London
20220026625,2702.1497352556667,housing association,London
20220026630,650.9928959100771,local authority,Yorkshire and the Humber
20220026632,2444.824889073779,owner occupied,Yorkshire and the Humber
20220026633,1983.7853865184325,owner occupied,South East
20220026636,2344.241543361523,private rented,South East
20220026637,3335.414241327318,owner occupied,South West
20220026644,1435.0259253952013,owner occupied,North West
20220026645,3678.546774338321,owner occupied,London
20220026649,686.838090825773,private rented,North West
20220026650,1382.1690504633568,housing association,Yorkshire and the Humber
20220026651,953.683901373887,local authority,South East
20220026658,1313.4028948191885,housing association,East
20220026664,2534.5735229249085,private rented,North West
20220026667,3142.255485220517,private rented,Yorkshire and the Humber
20220026678,902.4761189180849,owner occupied,North West
20220026683,2729.3200877450026,private rented,South East
20220026684,1758.2776156713182,owner occupied,North East
20220026688,831.6158824224716,local authority,Yorkshire and the Humber
20220026690,658.156379974377,local authority,London
20220026692,590.6043132092818,owner occupied,East
20220026693,540.5255571173989,housing association,South West
20220026695,2127.949060289185,owner occupied,East
20220026700,1067.2674520937628,housing association,West Midlands
20220026702,4563.462735766324,owner occupied,South West
20220026703,495.68057598489366,owner occupied,East
20220026704,4985.585489691999,owner occupied,West Midlands
20220026706,6194.638154216827,owner occupied,London
20220026712,1899.0649494904605,owner occupied,South West
20220026716,565.0287668102427,owner occupied,London
20220026719,2199.0899903019963,owner occupied,East
20220026720,1471.266722202796,private rented,South East
20220026723,973.2692434197254,owner occupied,West Midlands
20220026727,5607.977744758947,owner occupied,East
20220026733,3331.066988455583,owner occupied,London
20220026739,2679.8836428665145,housing association,North East
20220026745,2352.1347324289645,local authority,South East
20220026750,3070.7517150386943,local authority,London
20220026755,2888.289178966109,housing association,West Midlands
20220026756,1319.509937072666,owner occupied,South East
20220026757,5246.420707214428,private rented,East Midlands
20220026759,1798.248432126085,owner occupied,South West
20220026760,3720.097605703772,housing association,South West
20220026761,3530.1985033102783,owner occupied,West Midlands
20220026765,1848.7883030624885,private rented,South East
20220026767,708.0164238002418,owner occupied,Yorkshire and the Humber
20220026769,2102.066521448561,owner occupied,North West
20220026770,5204.440616871285,local authority,London
20220026774,3084.5301644230376,owner occupied,London
20220026775,3891.714877413919,owner occupied,London
20220026776,3753.605826982095,owner occupied,London
20220026777,618.0817450962248,housing association,South East
20220026783,5313.984813536619,private rented,London
20220026784,2487.800596599306,owner occupied,East
20220026786,2589.6971213828283,owner occupied,South East
20220026788,543.2674023753129,housing association,South East
20220026791,2373.1668195269795,owner occupied,East Midlands
20220026794,2798.4396823769134,owner occupied,South West
20220026795,483.5682445518868,owner occupied,Yorkshire and the Humber
20220026797,1182.3568735685217,housing association,East Midlands
20220026807,517.4807430120178,local authority,North East
20220026808,441.17101639963255,owner occupied,East Midlands
20220026820,998.0901351200852,housing association,North West
20220026828,1763.043229792859,owner occupied,East
20220026833,1943.8417641866683,housing association,North West
20220026836,4501.2599923450825,private rented,London
20220026847,1157.9492316264848,owner occupied,South West
20220026850,1704.2532707639512,private rented,South East
20220026857,2416.2444371064385,owner occupied,East
20220026859,1568.0612751089882,owner occupied,East
20220026863,2038.861078459244,owner occupied,North West
20220026864,7789.125729188147,owner occupied,South West
20220026870,3627.9399588767724,housing association,South East
20220026875,2264.0151930950096,local authority,London
20220026877,780.8823548495417,local authority,Yorkshire and the Humber
20220026879,663.2242706478117,private rented,Yorkshire and the Humber
20220026882,2406.809065165492,owner occupied,South East
20220026885,2318.8618747256696,owner occupied,South East
20220026889,1934.3057247845754,owner occupied,North West
20220026898,409.7485519035615,private rented,East
20220026899,2572.0860890316576,housing association,North West
20220026900,3326.9659419526483,local authority,East Midlands
20220026901,5747.632358749223,owner occupied,South West
20220026902,6290.745754864123,owner occupied,London
20220026904,1429.6251323882886,private rented,South East
20220026905,2244.5764253873704,owner occupied,East
20220026914,2240.3571012475695,owner occupied,North West
20220026927,3086.3387727339014,owner occupied,East
20220026928,710.7477108850699,local authority,Yorkshire and the Humber
20220026935,1131.2672994436582,housing association,London
20220026936,2378.435936829634,owner occupied,East
20220026937,980.7373787998076,housing association,North West
20220026941,812.5877446482906,housing association,North West
20220026943,1482.144330132883,private rented,Yorkshire and the Humber
20220026948,1248.0888403972472,owner occupied,South East
20220026951,4704.12141409491,owner occupied,London
20220026952,1238.397944356694,owner occupied,South East
20220026955,4198.127185826812,owner occupied,North East
20220026959,1276.350775282095,housing association,North West
20220026962,2571.3275667058388,owner occupied,North West
20220026964,1360.061544336743,owner occupied,East
20220026969,1038.3171742284367,local authority,East
20220026970,351.07859009059797,housing association,South West
20220026971,2746.4266581215725,owner occupied,South East
20220026979,4586.228090354027,private rented,South West
20220026980,1492.688967370718,owner occupied,South East
20220026984,3916.6235917007307,owner occupied,South East
20220026990,5680.566411017627,owner occupied,North East
20220026993,1229.3283469521257,private rented,East Midlands
20220026997,1756.7022694993577,owner occupied,East Midlands
20220026998,2820.855983482214,local authority,London
20220026999,2335.706543586426,local authority,North East
20220027000,3890.4591228211584,owner occupied,North West
20220027001,1954.6870540315965,private rented,South West
20220027011,2959.624167502851,owner occupied,North West
20220027012,1473.475244916164,housing association,West Midlands
20220027014,2577.292107709495,owner occupied,West Midlands
20220027015,2769.758130908636,owner occupied,East
20220027016,1436.3941237560912,owner occupied,South West
20220027019,862.013577607936,local authority,Yorkshire and the Humber
20220027023,2432.932548832323,private rented,South West
20220027025,2281.0981813784306,owner occupied,East
20220027030,2662.0645823427917,owner occupied,South East
20220027031,2089.2169485849663,owner occupied,London
20220027037,7863.050434992531,owner occupied,London
20220027044,1938.4200315971484,local authority,West Midlands
20220027045,1288.0120485663206,owner occupied,South West
20220027056,1254.0068333463842,housing association,East
20220027057,1888.1238379874758,housing association,Yorkshire and the Humber
20220027059,1056.0815750641639,private rented,East
20220027062,1115.4553162500142,owner occupied,London
20220027069,1767.9644481598234,owner occupied,East Midlands
20220027073,1715.6123980659888,owner occupied,Yorkshire and the Humber
20220027074,1759.815983274762,owner occupied,North West
20220027075,1573.0004840441293,private rented,Yorkshire and the Humber
20220027077,1779.1775685627308,owner occupied,Yorkshire and the Humber
20220027078,2447.9645410150265,private rented,South West
20220027085,10568.507254478445,owner occupied,North West
20220027087,1317.0900571147843,housing association,London
20220027092,743.8242859254566,housing association,West Midlands
20220027093,1274.3792038516624,owner occupied,South West
20220027094,2177.850999257788,housing association,South East
20220027103,900.7850844966142,owner occupied,West Midlands
20220027104,2595.616744183123,owner occupied,London
20220027116,1003.2922178508634,housing association,North West
20220027118,4483.827398290675,owner occupied,London
20220027121,517.6642910431481,owner occupied,Yorkshire and the Humber
20220027122,2587.945200051943,owner occupied,South West
20220027124,6955.594992383796,owner occupied,North West
20220027125,1045.1990417241143,housing association,North West
20220027127,1171.6737960093628,local authority,East
20220027128,2423.846497119093,private rented,London
20220027130,3971.311821386399,owner occupied,North West
20220027132,1323.2194731559998,local authority,Yorkshire and the Humber
20220027133,8823.309621825174,owner occupied,North East
20220027135,952.8712131178138,private rented,North West
20220027136,1447.174983299739,owner occupied,Yorkshire and the Humber
20220027142,672.5334830384261,owner occupied,South West
20220027147,1359.2838384972601,owner occupied,South West
20220027149,832.6758736356284,housing association,East
20220027151,1819.0354842852128,private rented,North West
20220027154,1078.2643012809092,local authority,North West
20220027159,4397.336430841227,owner occupied,Yorkshire and the Humber
20220027161,2049.599852456607,owner occupied,East Midlands
20220027163,7498.842386169765,owner occupied,South East
20220027164,2075.658048125834,private rented,South East
20220027166,2457.3936430995586,housing association,Yorkshire and the Humber
20220027168,1291.124250591958,housing association,East
20220027169,935.8952089335443,housing association,South East
20220027171,2097.569956892534,local authority,South East
20220027173,5272.340727960952,owner occupied,South East
20220027174,1099.1792394070628,private rented,South East
20220027175,1700.67407057364,housing association,North West
20220027176,961.2411609518068,local authority,East
20220027182,1917.0595264538747,owner occupied,North West
20220027183,3955.3026239723417,private rented,London
20220027184,1994.9903768584195,owner occupied,North West
20220027185,1820.1877420018657,local authority,West Midlands
20220027189,2572.9573039286097,owner occupied,East
20220027190,8769.204059586078,private rented,London
20220027194,3261.8678402607707,owner occupied,South East
20220027208,1939.3553360003564,owner occupied,London
20220027211,2583.566491508322,owner occupied,South East
20220027215,292.6093033161965,owner occupied,West Midlands
20220027219,1548.5341395225437,local authority,London
20220027220,2118.627999877436,owner occupied,North West
20220027232,4805.237626489127,owner occupied,East
20220027233,846.1299054857337,local authority,South West
20220027234,3089.8649645640885,private rented,South East
20220027237,729.409205701211,private rented,South East
20220027238,2885.041894887339,owner occupied,South West
20220027245,7293.5126948485895,owner occupied,West Midlands
20220027249,1740.9387860674387,owner occupied,North West
20220027254,587.2720536135382,owner occupied,Yorkshire and the Humber
20220027260,1080.3451594054886,private rented,South West
20220027270,3853.346150315025,owner occupied,Yorkshire and the Humber
20220027276,2186.2430748538613,owner occupied,South West
20220027284,639.7040017265781,private rented,South East
20220027286,1577.2319709613178,owner occupied,East
20220027289,759.4384791344274,owner occupied,West Midlands
20220027291,1619.004735357968,owner occupied,North West
20220027292,455.2947731421007,owner occupied,North West
20220027293,1679.442368181523,owner occupied,South West
20220027297,218.7117881048788,private rented,South East
20220027298,2979.3413533232997,owner occupied,South East
20220027299,566.8842415966644,housing association,South East
20220027300,3122.3838256306667,private rented,South East
20220027304,3468.981006197874,owner occupied,South East
20220027305,1816.6812481494633,owner occupied,South West
20220027318,2975.3018048909835,owner occupied,London
20220027323,1006.2752237482249,private rented,South East
20220027325,1692.6354047590492,owner occupied,East
20220027326,697.2045057918659,private rented,East
20220027327,3804.72005870114,owner occupied,North West
20220027330,791.9454214790397,local authority,North West
20220027334,3522.670211245693,private rented,South East
20220027340,738.7180145354316,owner occupied,South West
20220027342,1094.0290416048217,private rented,West Midlands
20220027348,6105.908248712961,owner occupied,London
20220027351,3009.081468804251,private rented,South West
20220027357,3082.296166035137,owner occupied,North East
20220027360,2483.4735223603943,private rented,Yorkshire and the Humber
20220027363,1734.9103050721098,local authority,South West
20220027364,1735.2350758447483,owner occupied,South West
20220027368,409.1178081847154,owner occupied,North West
20220027372,2304.638999704602,housing association,North East
20220027373,426.63001840858584,owner occupied,South East
20220027376,2414.8199405310456,local authority,South East
20220027377,3684.334737274113,owner occupied,South East
20220027378,2157.964571052465,owner occupied,East
20220027379,823.6233943801725,owner occupied,East Midlands
20220027380,1747.2983140019023,owner occupied,Yorkshire and the Humber
20220027386,2296.3607054990343,owner occupied,North West
20220027395,638.3642285855193,private rented,East
20220027397,1385.1240931777984,private rented,East
20220027399,11540.255375855526,owner occupied,North East
20220027402,895.8283015860247,owner occupied,Yorkshire and the Humber
20220027403,1629.3024619032385,private rented,London
20220027406,1222.6285665817666,housing association,East Midlands
20220027412,3600.1212317131635,private rented,London
20220027415,923.006784822649,private rented,Yorkshire and the Humber
20220027420,3949.337857865255,private rented,London
20220027422,1385.8957988669763,owner occupied,North West
20220027424,6060.218587254736,owner occupied,South East
20220027427,3707.94369630802,owner occupied,East
20220027430,2470.674900441648,owner occupied,East
20220027431,4561.78908014717,local authority,South West
20220027434,1794.8297874093414,housing association,South East
20220027436,1021.6940857345179,housing association,West Midlands
20220027439,1461.9516210369861,owner occupied,West Midlands
20220027440,6080.365083654964,owner occupied,London
20220027443,3429.1820888052052,owner occupied,Yorkshire and the Humber
20220027444,1761.9765725788513,owner occupied,Yorkshire and the Humber
20220027450,2004.9123029188481,private rented,East
20220027453,1277.5950664637016,local authority,London
20220027459,2152.386325072521,owner occupied,South East
20220027468,581.3488559628155,local authority,Yorkshire and the Humber
20220027469,1714.5457049077545,owner occupied,East
20220027473,3846.9772309367136,owner occupied,South West
20220027474,2581.7272750606944,owner occupied,East
20220027475,2384.1875758907236,owner occupied,North West
20220027477,713.1282700579724,owner occupied,South East
20220027479,1466.8779077818403,local authority,Yorkshire and the Humber
20220027482,2897.1781348648315,private rented,West Midlands
20220027483,2936.9352685796666,private rented,London
20220027499,541.8514966503374,private rented,North East
20220027505,2191.7641032231127,owner occupied,East
20220027508,1199.5081690473887,owner occupied,South East
20220027513,644.8239729130388,private rented,South East
20220027516,3405.2133171073388,housing association,North West
20220027517,1698.434672323047,owner occupied,London
20220027520,1672.2015205668336,owner occupied,South West
20220027527,1224.0896040567316,local authority,East Midlands
20220027535,1566.4591137581683,owner occupied,East
20220027537,2420.978499654416,owner occupied,North West
20220027539,2179.6211149484307,owner occupied,North West
20220027541,773.5834487671355,private rented,Yorkshire and the Humber
20220027545,2355.136085794337,owner occupied,South East
20220027551,2984.0777330279193,owner occupied,North East
20220027558,1921.9268583671922,owner occupied,North West
20220027565,502.60778463817735,owner occupied,East Midlands
20220027566,1101.8899957401234,owner occupied,South West
20220027567,1167.56439970913,private rented,South East
20220027570,2635.170185511718,owner occupied,East
20220027573,3322.600547735852,owner occupied,East Midlands
20220027574,1705.0819637385341,owner occupied,East
20220027577,1138.5066944710998,housing association,South West
20220027578,1626.3894478190632,owner occupied,Yorkshire and the Humber
20220027582,1707.7197487764129,owner occupied,North East
20220027587,1342.334765110083,local authority,South East
20220027589,299.9785690476991,owner occupied,South East
20220027591,888.4309943939126,local authority,North West
20220027594,4792.494364870878,owner occupied,South West
20220027598,1811.707836282423,owner occupied,Yorkshire and the Humber
20220027599,4597.781846965519,owner occupied,South East
20220027600,1550.0183493429925,local authority,South West
20220027605,1994.6257154989855,owner occupied,North East
20220027607,2062.7871982345423,private rented,South East
20220027608,2602.2189893327395,owner occupied,Yorkshire and the Humber
20220027609,1632.0426442298005,housing association,West Midlands
20220027620,437.4373919078538,private rented,North West
20220027621,860.1632127514649,housing association,Yorkshire and the Humber
20220027626,2538.784537319968,owner occupied,South West
20220027627,1770.674750833437,owner occupied,London
20220027637,2932.5617490190507,local authority,London
20220027641,1472.9589122035363,owner occupied,Yorkshire and the Humber
20220027643,554.2366012419494,owner occupied,South East
20220027650,3430.061534195635,owner occupied,East Midlands
20220027659,1503.347907092631,owner occupied,East Midlands
20220027661,2153.1333677465323,housing association,North East
20220027664,1277.0575176934562,housing association,East Midlands
20220027665,1247.042682864549,owner occupied,North West
20220027666,3000.6995914246145,private rented,East
20220027668,1812.313224929494,housing association,West Midlands
20220027670,983.2103570313835,local authority,Yorkshire and the Humber
20220027673,1228.900300904445,owner occupied,South West
20220027677,4555.919324762056,private rented,East Midlands
20220027679,2095.5474071358894,owner occupied,London
20220027681,404.0287945793416,owner occupied,West Midlands
20220027684,958.7424188617421,private rented,Yorkshire and the Humber
20220027687,1742.3266844956972,owner occupied,South East
20220027691,3495.862753680061,owner occupied,South West
20220027692,6119.798545214355,owner occupied,South East
20220027693,2674.3253545206157,owner occupied,North West
20220027694,1929.2233171587868,private rented,London
20220027696,490.34716362062085,local authority,North East
20220027699,2817.842576306509,owner occupied,London
20220027704,1046.6086180970635,housing association,South West
20220027707,3770.4724626094653,owner occupied,East
20220027711,1475.1220944416882,owner occupied,South East
20220027720,643.1483652899035,local authority,South West
20220027722,917.8968243125742,local authority,East
20220027723,827.195848472938,local authority,South West
20220027726,3846.8955245079246,owner occupied,South East
20220027727,5496.82950474294,owner occupied,London
20220027729,1125.6788997964516,owner occupied,South East
20220027730,311.67305456657624,owner occupied,North West
20220027731,5054.913488008653,owner occupied,London
20220027732,3566.358936503636,owner occupied,North East
20220027740,1137.666506367626,private rented,East Midlands
20220027741,2989.4776595986823,owner occupied,South East
20220027742,317.8187091204523,owner occupied,East
20220027744,1339.436767622917,owner occupied,North West
20220027745,984.4801685951469,owner occupied,North West
20220027749,2083.240899269711,owner occupied,North West
20220027763,2081.2027226073133,owner occupied,South East
20220027765,1042.8111243402159,housing association,North West
20220027766,9983.567505205794,owner occupied,London
20220027777,2116.097011420631,owner occupied,London
20220027781,1703.6259505186918,local authority,London
20220027784,714.9670857133781,private rented,London
20220027789,2078.8750616618827,owner occupied,East Midlands
20220027793,864.1733687123665,local authority,West Midlands
20220027797,5763.792961400392,local authority,South East
20220027802,973.5492595569257,housing association,South East
20220027804,2221.224932197364,housing association,North East
20220027805,1116.7320523504584,housing association,South East
20220027807,2492.7137938783694,private rented,North West
20220027809,7361.433244962531,owner occupied,Yorkshire and the Humber
20220027811,2955.974309390837,owner occupied,East Midlands
20220027812,482.91214151731646,owner occupied,South East
20220027813,2317.083903022267,owner occupied,West Midlands
20220027821,980.6126337681222,housing association,East Midlands
20220027831,1789.3320190743193,local authority,North East
20220027832,1573.9907418558093,housing association,London
20220027833,8620.3852007381,owner occupied,London
20220027834,3589.550500525333,owner occupied,West Midlands
20220027845,3503.5030402443554,owner occupied,East
20220027846,523.4266853498385,housing association,South West
20220027847,5799.137270960262,owner occupied,Yorkshire and the Humber
20220027848,1692.8466874051644,owner occupied,North East
20220027850,4798.589399757489,owner occupied,North East
20220027855,5000.038963925637,local authority,East Midlands
20220027858,8213.084278663842,owner occupied,South East
20220027864,916.160163362985,local authority,East
20220027874,2040.4690103502799,owner occupied,South West
20220027882,1645.656572537713,housing association,North West
20220027886,3583.005813185484,owner occupied,South West
20220027888,272.5544213349113,owner occupied,South West
20220027889,2229.395299522926,owner occupied,Yorkshire and the Humber
20220027891,4422.614917368661,private rented,North West
20220027893,2759.747436773837,owner occupied,London
20220027894,1244.49720188334,local authority,South East
20220027896,1131.6753958761637,owner occupied,West Midlands
20220027897,1245.6867405061387,private rented,East
20220027899,1159.515038469865,private rented,South East
20220027904,4511.305306659299,owner occupied,East
20220027906,1411.4794665224954,local authority,East Midlands
20220027907,2431.034913485702,owner occupied,South East
20220027908,1885.8845182704176,owner occupied,East Midlands
20220027911,2609.0865639953886,owner occupied,Yorkshire and the Humber
20220027914,3727.920420587774,owner occupied,North West
20220027919,484.1284843665234,owner occupied,Yorkshire and the Humber
20220027922,3823.360226866411,private rented,South West
20220027929,1320.1388859847282,owner occupied,East Midlands
20220027931,1275.4427836391835,housing association,London
20220027933,1289.7949795081515,owner occupied,South West
20220027934,2975.3305067193246,owner occupied,South East
20220027940,1710.3977246099648,owner occupied,London
20220027942,2977.9583533389628,owner occupied,North West
20220027951,6012.335774975259,owner occupied,South West
20220027952,3269.3273015771233,owner occupied,North West
20220027954,3880.5945084012815,owner occupied,East Midlands
20220027956,2127.1940124452703,local authority,London
20220027958,682.8018364609464,private rented,North West
20220027959,3356.412882328089,owner occupied,South East
20220027960,1447.0550114600924,local authority,East Midlands
20220027962,911.1382840292757,owner occupied,South East
20220027965,770.8117095786537,local authority,West Midlands
20220027966,1250.9404553216307,owner occupied,Yorkshire and the Humber
20220027972,2525.1785743432984,private rented,South East
20220027974,3853.6918618635455,local authority,Yorkshire and the Humber
20220027975,1349.6992644667937,private rented,South East
20220027978,1999.0808906047812,owner occupied,North West
20220027979,2524.9682471834944,owner occupied,North West
20220027981,2093.066440033009,local authority,London
20220027983,418.2233277443298,owner occupied,West Midlands
20220027984,6641.566541173291,owner occupied,South West
20220027996,1200.9224657950733,owner occupied,South East
20220027997,1867.9114714633706,owner occupied,North West
20220027999,2191.9263598583043,owner occupied,East
20220028000,2263.0358111923356,owner occupied,South East
20220028002,2867.8640489781524,owner occupied,Yorkshire and the Humber
20220028008,270.9195166040331,owner occupied,London
20220028011,356.88626557157795,owner occupied,East
20220028012,1378.2846754388827,owner occupied,North West
20220028015,831.7760841869518,housing association,East
20220028019,634.6864345604828,owner occupied,East
20220028021,1356.7562543035426,owner occupied,South West
20220028032,843.7404998403607,private rented,South West
20220028037,1429.983286948542,owner occupied,East Midlands
20220028040,7719.606611688884,owner occupied,South East
20220028046,1125.9329334976485,housing association,East Midlands
20220028047,2484.9826776835366,owner occupied,East Midlands
20220028050,537.7319230649426,local authority,Yorkshire and the Humber
20220028052,4017.7065066425534,owner occupied,North West
20220028057,3850.9518164874917,housing association,North West
20220028058,902.0912252295971,local authority,South East
20220028060,821.4298961543292,owner occupied,London
20220028063,1551.6195136567173,owner occupied,West Midlands
20220028064,2347.5761823451935,owner occupied,North West
20220028065,3844.1764676307425,owner occupied,South West
20220028066,3173.4655839848338,owner occupied,South West
20220028076,3274.1221192578423,owner occupied,West Midlands
20220028083,3430.7829522622915,owner occupied,East Midlands
20220028084,380.10232027658566,housing association,East
20220028086,3073.504777516227,owner occupied,North West
20220028090,1961.9307027917052,owner occupied,North East
20220028091,2955.0389883990433,owner occupied,London
20220028092,1102.4785656370082,local authority,South West
20220028094,4665.433363128427,private rented,London
20220028102,2064.7262540737056,owner occupied,East
20220028103,1522.2932043012177,housing association,North West
20220028109,1906.6928395001255,owner occupied,East
